altitude_bin,aircraft_make_model,wildlife_number_struck_actual,effect_impact_to_flight,effect_indicated_damage,aircraft_number_of_engines,when_phase_of_flight,conditions_precipitation,remains_of_wildlife_collected,wildlife_size,conditions_sky,pilot_warned_of_birds_or_wildlife,feet_above_ground,is_aircraft_large
0,92,1,1,1,2.0,2,0,0,0,1,0,0,0
0,99,1,1,0,2.0,1,0,0,0,0,1,400,0
1,99,1,1,1,2.0,0,0,0,1,1,0,2000,0
0,92,1,1,0,2.0,0,1,0,0,2,1,100,0
1,103,1,1,0,2.0,5,0,0,0,1,0,5100,1
1,103,1,1,1,2.0,1,0,0,1,2,0,1500,1
0,86,1,0,0,2.0,0,0,0,0,0,1,200,0
1,87,1,1,1,2.0,1,0,0,0,1,0,1300,0
1,87,1,1,0,2.0,1,0,0,0,1,0,2000,0
0,99,1,1,1,2.0,1,1,0,0,2,1,500,0
1,103,1,1,0,2.0,1,0,0,0,1,1,3000,1
1,122,1,1,0,2.0,1,0,0,2,1,1,4000,1
0,98,1,1,0,2.0,4,0,0,0,0,0,0,1
0,97,1,1,1,2.0,2,0,0,0,2,0,0,1
0,95,1,1,1,2.0,1,0,0,1,0,1,100,1
1,103,1,1,0,2.0,5,0,0,2,1,0,4300,1
1,84,1,1,0,2.0,0,0,0,0,1,0,12000,0
0,99,1,0,1,2.0,0,0,0,0,0,1,1000,0
1,84,1,1,0,2.0,1,0,0,1,2,0,4000,0
0,172,1,1,1,2.0,2,0,0,1,2,0,0,0
1,155,1,1,0,2.0,1,0,0,0,1,1,1350,0
0,89,1,1,1,2.0,4,0,0,0,0,0,0,0
0,107,1,1,1,2.0,1,0,0,0,0,1,500,0
1,99,1,1,0,2.0,1,0,0,1,1,0,1400,0
0,95,1,1,1,2.0,2,0,0,0,0,0,0,1
0,84,1,1,0,2.0,2,0,0,1,0,0,0,0
1,140,1,1,0,2.0,1,0,0,0,1,0,1800,0
1,87,1,1,0,2.0,5,0,0,1,1,0,10000,0
0,110,1,1,0,2.0,0,0,0,0,1,1,100,1
1,103,1,1,1,2.0,0,0,0,0,0,0,17000,1
0,181,1,1,1,2.0,2,0,0,2,1,0,0,0
0,86,1,1,0,2.0,1,0,0,1,1,1,1000,0
1,99,1,1,1,2.0,1,0,0,1,2,1,3000,0
0,126,1,0,1,2.0,0,0,0,0,0,0,300,0
0,84,1,1,0,2.0,1,0,0,1,1,0,150,0
0,99,1,1,1,2.0,1,0,0,1,2,1,100,0
1,110,1,1,0,2.0,1,0,0,0,1,0,5600,1
0,132,1,1,0,2.0,0,0,0,0,1,0,100,0
0,98,1,1,1,2.0,1,0,0,0,1,0,100,1
0,140,1,1,0,2.0,1,0,0,2,1,1,400,0
1,100,1,1,1,2.0,1,0,0,2,1,0,2000,0
0,103,1,1,0,2.0,4,0,0,1,0,0,0,1
0,90,1,1,0,2.0,0,0,0,1,0,0,1000,0
1,95,1,1,0,2.0,1,0,0,0,0,0,3000,1
1,115,1,1,1,2.0,0,0,0,1,1,0,3600,0
0,103,1,1,0,2.0,0,0,0,0,1,0,400,1
0,98,1,1,0,2.0,1,0,0,1,1,0,400,1
0,109,1,1,0,2.0,0,0,0,1,2,0,800,1
1,100,1,1,1,2.0,1,0,0,0,1,0,2000,0
1,84,1,1,0,2.0,1,0,0,1,2,1,2000,0
0,84,1,1,0,2.0,1,0,0,0,0,0,800,0
0,111,1,1,1,2.0,4,0,0,1,1,1,0,0
0,89,1,1,1,2.0,1,0,0,0,1,1,800,0
1,103,1,1,1,2.0,0,0,0,0,1,0,12300,1
1,122,1,1,1,2.0,1,2,0,1,0,0,1400,1
0,92,1,1,0,2.0,2,2,0,0,2,1,0,0
0,95,1,1,1,2.0,2,0,0,0,2,0,0,1
1,84,1,1,0,2.0,1,0,0,1,1,0,1500,0
0,100,1,1,1,2.0,2,0,0,1,2,1,0,0
0,118,1,1,1,2.0,4,0,0,0,0,0,0,0
0,104,1,1,0,2.0,0,0,0,1,0,1,20,0
0,87,1,1,0,2.0,1,0,0,1,1,1,1000,0
0,108,1,1,1,2.0,1,0,0,1,1,0,1000,0
0,84,1,1,0,2.0,4,0,0,1,1,0,0,0
0,95,1,1,0,2.0,2,0,0,1,0,1,0,1
1,95,1,1,0,2.0,5,0,0,0,1,0,4000,1
0,127,1,1,0,2.0,2,0,0,1,0,0,0,0
0,98,1,1,1,2.0,0,0,0,0,1,0,100,1
1,98,1,1,0,2.0,0,0,0,1,0,0,3000,1
0,84,1,1,0,2.0,2,0,0,1,1,1,0,0
0,92,1,1,0,2.0,1,0,0,0,1,0,1000,0
0,103,1,1,0,2.0,0,0,0,1,0,0,50,1
1,99,1,1,0,2.0,5,0,0,1,1,0,5000,0
0,98,1,1,0,2.0,4,0,0,0,1,1,0,1
0,99,1,1,0,2.0,0,0,0,1,1,1,800,0
1,92,1,1,0,2.0,1,0,0,1,1,0,5000,0
0,92,1,1,0,2.0,4,0,0,0,2,0,0,0
0,123,1,1,0,2.0,2,0,0,1,1,1,0,0
0,100,1,1,0,2.0,1,0,0,1,2,0,1000,0
0,123,1,1,1,2.0,1,0,0,0,1,0,800,0
0,122,1,1,0,2.0,1,0,0,1,1,0,100,1
0,99,1,1,0,2.0,1,0,0,0,1,0,500,0
0,99,1,1,0,2.0,1,0,0,1,1,0,100,0
0,123,1,1,0,2.0,4,0,0,1,1,1,0,0
1,83,1,1,0,2.0,1,0,0,0,1,1,7500,1
1,95,1,1,0,2.0,5,0,0,0,2,0,4500,1
0,129,1,0,1,2.0,0,2,0,0,2,0,300,0
1,95,1,1,0,2.0,1,0,0,0,0,0,2000,1
0,95,1,1,1,2.0,1,0,0,0,1,1,7,1
1,160,1,1,0,2.0,0,0,0,0,1,1,4500,0
1,98,1,1,1,2.0,5,0,0,1,1,1,6000,1
1,140,1,1,0,2.0,0,0,0,1,1,0,8000,0
1,98,1,1,0,2.0,0,0,0,1,1,0,8000,1
1,84,1,1,0,2.0,0,0,0,0,2,1,1500,0
0,103,1,1,1,2.0,1,0,0,1,1,0,800,1
0,92,1,1,0,2.0,4,0,0,0,1,1,0,0
0,98,1,1,0,2.0,1,1,0,2,2,1,200,1
1,97,1,1,0,2.0,1,0,0,1,1,0,2000,1
0,83,1,1,1,2.0,4,0,0,0,0,0,0,1
1,116,1,1,1,2.0,1,0,0,0,1,0,3000,0
1,84,1,1,0,2.0,5,0,0,2,0,0,6400,0
1,112,1,3,1,2.0,0,0,0,0,1,0,12000,1
0,89,1,1,1,2.0,1,0,0,0,1,0,400,0
0,110,1,1,0,2.0,0,0,0,0,1,0,500,1
0,99,1,1,0,2.0,2,0,0,1,1,0,0,0
0,83,1,1,0,2.0,1,0,0,1,1,0,1000,1
1,123,1,1,0,2.0,0,0,0,1,1,0,3500,0
0,92,1,1,1,2.0,2,0,0,1,1,1,0,0
1,103,1,1,1,2.0,1,0,0,1,1,0,1200,1
0,89,1,1,1,2.0,0,0,0,1,1,0,200,0
1,98,1,1,0,2.0,1,0,0,1,1,0,2000,1
0,87,1,1,1,2.0,2,0,0,2,1,1,0,0
1,98,1,1,0,2.0,0,0,0,1,1,0,2700,1
0,212,1,0,0,2.0,2,0,0,0,1,1,0,0
1,86,1,1,0,2.0,1,0,0,0,1,0,3500,0
1,98,1,1,1,2.0,1,0,0,2,1,0,8000,1
1,103,1,1,0,2.0,1,0,0,2,1,1,5000,1
1,148,1,1,1,2.0,5,0,0,0,1,0,2300,0
1,95,1,1,0,2.0,1,0,0,1,1,0,2000,1
1,113,1,1,1,2.0,1,0,0,2,1,0,1500,0
1,84,1,1,0,2.0,0,0,0,0,1,0,1500,0
0,96,1,1,0,2.0,2,0,0,1,0,0,0,0
1,98,1,1,1,2.0,5,0,0,0,1,0,6300,1
0,99,1,2,0,2.0,4,0,0,0,0,1,0,0
0,167,1,1,0,2.0,1,0,0,1,1,1,50,0
0,108,1,1,0,2.0,2,0,0,1,2,0,0,0
0,161,1,1,0,2.0,4,0,0,0,1,1,0,0
0,103,1,1,0,2.0,2,0,0,0,0,1,0,1
1,117,1,1,1,2.0,0,0,0,0,1,1,4000,0
0,123,1,2,1,2.0,4,0,1,2,0,1,0,0
0,108,1,3,0,2.0,4,1,0,0,2,1,0,0
1,124,1,1,1,2.0,0,2,0,0,1,0,2000,0
1,98,1,1,1,2.0,1,1,0,2,2,0,3000,1
0,84,1,1,0,2.0,1,0,0,1,1,0,400,0
0,98,1,1,0,2.0,1,2,1,1,2,1,500,1
0,108,1,1,1,2.0,1,0,0,1,2,0,100,0
0,127,1,1,0,2.0,5,0,0,1,1,0,1000,0
1,83,1,1,1,2.0,1,0,0,2,2,0,4000,1
1,97,1,1,0,2.0,5,0,0,2,2,1,2000,1
1,95,1,1,0,2.0,1,0,0,1,1,0,2000,1
0,104,1,1,1,2.0,0,0,0,1,0,0,200,0
0,202,1,3,1,2.0,1,0,0,2,1,0,50,0
0,132,1,1,1,2.0,0,0,0,0,1,0,500,0
0,130,1,1,0,2.0,2,0,0,1,1,1,0,1
0,83,1,1,0,2.0,2,3,0,2,2,0,0,1
0,117,1,1,1,2.0,1,0,0,1,1,0,20,0
0,95,1,1,1,2.0,1,0,0,1,1,0,300,1
0,89,1,1,0,2.0,1,0,0,1,1,0,500,0
0,108,1,1,0,2.0,0,3,0,1,2,0,200,0
0,95,1,1,0,2.0,2,0,0,1,1,1,0,1
0,108,1,1,0,2.0,2,0,0,1,1,0,0,0
0,110,1,1,1,2.0,1,0,0,1,1,0,500,1
0,133,1,1,1,2.0,4,0,0,1,1,0,0,0
0,90,1,1,1,2.0,4,0,0,2,1,1,0,0
0,95,1,1,1,2.0,1,0,0,2,1,0,300,1
0,175,1,1,0,2.0,2,0,0,1,0,1,0,0
0,103,1,1,0,2.0,1,1,0,1,2,0,1000,1
0,166,1,1,1,2.0,1,0,0,1,1,0,200,0
0,86,1,1,0,2.0,4,0,0,0,0,0,0,0
0,135,1,1,0,2.0,2,1,0,0,2,1,0,0
0,96,1,1,0,2.0,4,0,0,0,2,0,0,0
1,116,1,1,1,2.0,1,0,0,0,1,0,3400,0
0,133,1,1,1,2.0,4,0,0,1,0,1,0,0
0,92,1,1,1,2.0,2,0,0,0,1,0,0,0
0,108,1,1,1,2.0,4,0,0,2,0,0,0,0
0,98,1,1,1,2.0,1,1,0,0,1,0,800,1
0,98,1,1,0,2.0,4,0,0,0,2,0,0,1
1,161,1,1,1,2.0,0,0,0,0,1,0,4400,0
0,104,1,1,0,2.0,1,0,0,1,1,0,500,0
0,103,1,1,0,2.0,0,0,0,0,1,0,300,1
0,98,1,1,0,2.0,1,0,0,0,1,0,300,1
1,95,1,1,1,2.0,1,0,0,1,1,0,2500,1
0,84,1,1,1,2.0,2,0,0,1,1,1,0,0
0,84,1,1,0,2.0,2,0,0,1,1,1,0,0
0,89,1,1,1,2.0,1,0,0,1,1,0,100,0
0,108,1,1,0,2.0,2,0,0,1,1,0,0,0
0,96,1,1,0,2.0,1,0,0,1,1,1,500,0
1,98,1,1,1,2.0,0,0,0,2,1,0,2000,1
0,103,1,0,1,2.0,4,0,1,0,0,1,0,1
0,92,1,1,1,2.0,4,0,0,1,1,0,0,0
0,95,1,1,1,2.0,2,0,0,1,1,1,0,1
1,105,1,1,0,2.0,1,0,0,1,1,1,1100,0
0,98,1,1,0,2.0,2,0,0,1,1,1,0,1
0,86,1,1,1,2.0,2,2,0,2,2,0,0,0
0,95,1,1,1,2.0,4,1,0,0,2,1,0,1
0,92,1,1,1,2.0,1,0,0,0,1,1,500,0
0,97,1,1,0,2.0,4,0,0,1,2,1,0,1
0,90,1,1,1,2.0,2,0,0,0,1,0,0,0
0,116,1,1,0,2.0,4,0,0,2,1,0,0,0
0,116,1,1,0,2.0,0,0,0,1,0,0,100,0
0,98,1,1,0,2.0,2,2,1,1,0,0,0,1
1,84,1,1,0,2.0,5,0,0,0,1,0,3500,0
0,83,1,1,0,2.0,4,0,0,1,1,0,0,1
0,139,1,1,0,2.0,0,0,0,2,0,0,10,0
0,172,1,1,1,2.0,1,0,0,1,2,0,50,0
0,145,1,1,1,2.0,1,2,0,1,0,1,400,0
0,145,1,1,0,2.0,2,2,0,0,2,1,0,0
1,99,1,1,0,2.0,0,0,0,0,1,0,3500,0
0,84,1,1,0,2.0,2,0,0,2,0,0,0,0
0,98,1,1,0,2.0,2,0,0,1,0,0,0,1
0,103,1,1,0,2.0,4,0,0,0,1,0,0,1
0,120,1,1,0,2.0,1,0,0,1,1,0,100,0
0,99,1,1,0,2.0,1,0,0,1,1,0,700,0
0,99,1,1,1,2.0,1,0,0,1,0,0,100,0
0,96,1,1,1,2.0,2,0,0,1,1,1,0,0
0,108,1,1,0,2.0,0,0,0,0,2,0,800,0
0,132,1,1,0,2.0,1,0,0,0,1,0,1000,0
0,103,1,1,0,2.0,4,0,0,1,0,1,0,1
1,100,1,1,1,2.0,1,0,0,2,0,1,3000,0
0,99,1,1,0,2.0,0,0,0,1,1,0,20,0
1,100,1,0,1,2.0,0,0,1,2,1,0,4500,0
0,92,1,1,1,2.0,4,0,0,1,1,1,0,0
0,124,1,0,0,2.0,0,0,0,2,0,0,20,0
0,84,1,1,0,2.0,1,0,0,1,2,0,150,0
0,145,1,1,0,2.0,2,0,0,1,1,0,0,0
0,86,1,1,1,2.0,1,1,0,0,2,0,30,0
0,89,1,1,1,2.0,1,0,0,1,1,0,400,0
0,111,1,1,0,2.0,4,0,0,1,0,0,0,0
0,83,1,1,1,2.0,1,0,0,0,1,1,100,1
0,90,1,1,1,2.0,1,0,0,0,1,1,10,0
0,139,1,0,0,2.0,0,0,0,1,0,1,400,0
0,89,1,1,0,2.0,2,0,0,1,1,0,0,0
1,84,1,1,0,2.0,0,0,0,0,1,0,5500,0
0,95,1,1,0,2.0,2,0,0,1,1,0,0,1
0,95,1,1,1,2.0,1,0,0,1,0,0,200,1
0,111,1,1,0,2.0,4,1,0,1,2,1,0,0
0,84,1,1,1,2.0,2,2,0,1,2,1,0,0
0,111,1,0,1,2.0,1,0,0,0,1,0,25,0
1,97,1,1,1,2.0,0,0,0,0,1,0,3000,1
0,95,1,1,0,2.0,1,0,0,0,1,0,5,1
0,117,1,1,0,2.0,2,0,0,1,1,0,0,0
0,231,1,1,0,2.0,2,0,0,0,0,1,0,0
0,98,1,1,1,2.0,4,0,0,2,1,0,0,1
0,98,1,1,0,2.0,4,0,0,2,0,1,0,1
0,96,1,1,0,2.0,4,0,0,0,0,1,0,0
1,84,1,1,0,2.0,1,0,0,2,0,0,3000,0
0,116,1,1,1,2.0,0,2,0,2,2,0,400,0
1,86,1,1,1,2.0,1,0,0,1,0,0,2000,0
0,236,1,1,1,2.0,1,0,0,2,1,0,150,0
0,110,1,1,1,2.0,0,0,0,2,1,1,100,1
1,83,1,1,0,2.0,1,0,0,0,0,0,2500,1
0,148,1,1,1,2.0,0,0,0,0,0,0,700,0
0,123,1,1,1,2.0,4,2,0,1,2,0,0,0
0,100,1,1,1,2.0,1,1,0,1,2,0,100,0
0,112,1,1,0,2.0,1,0,0,2,0,1,700,1
0,84,1,1,0,2.0,2,0,0,1,0,1,0,0
0,108,1,0,1,2.0,4,0,0,0,0,1,0,0
0,129,1,1,1,2.0,2,0,0,2,0,1,0,0
0,127,1,1,0,2.0,0,0,0,1,0,0,30,0
1,99,1,1,0,2.0,1,0,0,1,2,0,1500,0
1,84,1,1,0,2.0,5,0,0,2,1,0,12000,0
1,98,1,1,0,2.0,5,0,0,0,1,1,3000,1
1,155,1,1,1,2.0,0,0,0,1,1,0,2500,0
0,84,1,1,0,2.0,0,0,0,0,2,1,500,0
0,103,1,1,0,2.0,1,0,0,2,1,0,1000,1
0,100,1,1,0,2.0,1,1,0,0,0,0,400,0
0,107,1,1,1,2.0,4,0,0,0,0,1,0,0
1,115,1,1,1,2.0,1,0,0,0,1,0,3000,0
0,116,1,1,0,2.0,2,0,0,1,1,0,0,0
0,92,1,1,1,2.0,1,0,0,1,0,0,100,0
0,109,1,1,0,2.0,1,0,0,1,0,1,1000,1
0,120,1,1,0,2.0,1,1,0,1,2,0,10,0
0,115,1,1,1,2.0,2,1,0,1,2,0,0,0
1,140,1,1,0,2.0,1,0,0,2,1,1,2400,0
0,165,1,1,1,2.0,1,0,0,1,2,0,1000,0
0,99,1,1,1,2.0,1,0,0,1,1,0,50,0
0,99,1,1,0,2.0,1,2,0,0,2,1,1000,0
0,103,1,1,0,2.0,0,0,0,0,1,0,100,1
1,134,1,1,1,2.0,0,0,0,0,1,0,4400,1
0,99,1,1,0,2.0,2,0,0,1,2,1,0,0
1,160,1,0,1,2.0,0,0,0,2,0,0,5500,0
0,132,1,1,1,2.0,3,0,0,1,0,0,0,0
0,96,1,1,0,2.0,1,0,0,1,0,0,200,0
0,86,1,1,0,2.0,1,0,0,2,1,0,200,0
1,110,1,1,1,2.0,1,0,0,1,0,1,10000,1
1,84,1,1,0,2.0,1,0,0,1,1,0,1500,0
0,89,1,1,0,2.0,1,0,0,1,1,0,1000,0
0,86,1,1,0,2.0,1,0,0,1,0,1,50,0
0,132,1,1,0,2.0,2,0,0,1,1,1,0,0
1,84,1,1,0,2.0,5,0,0,0,1,0,7000,0
0,103,1,1,0,2.0,1,0,0,1,0,1,20,1
1,112,1,1,0,2.0,1,0,0,0,0,0,2000,1
0,100,1,1,0,2.0,1,0,0,1,1,0,800,0
0,92,1,1,0,2.0,1,0,0,1,1,0,500,0
0,99,1,2,0,2.0,4,1,0,1,2,1,0,0
1,99,1,1,0,2.0,5,0,0,0,0,0,5000,0
1,116,1,1,1,2.0,5,0,0,1,1,0,5400,0
0,101,1,1,1,2.0,1,1,0,0,2,0,700,0
0,95,1,1,0,2.0,1,0,0,1,2,0,800,1
0,98,1,1,0,2.0,1,1,0,0,2,0,5,1
0,110,1,1,0,2.0,1,0,0,1,1,0,30,1
0,115,1,1,1,2.0,1,0,0,1,1,1,10,0
1,110,1,1,0,2.0,1,0,0,2,0,0,2800,1
0,100,1,1,0,2.0,1,0,0,1,2,1,800,0
1,89,1,1,0,2.0,1,0,0,2,1,1,1200,0
0,84,1,1,1,2.0,1,1,0,0,2,1,100,0
1,117,1,1,0,2.0,1,0,0,0,1,0,1400,0
1,98,1,1,1,2.0,5,0,0,0,1,0,4500,1
0,110,1,1,0,2.0,0,0,0,1,0,1,10,1
0,96,1,1,1,2.0,0,0,0,1,0,0,400,0
0,92,1,1,1,2.0,1,0,0,1,0,0,330,0
1,109,1,1,0,2.0,1,0,0,1,1,0,4400,1
1,139,1,1,1,2.0,0,0,0,2,2,0,10000,0
0,123,1,1,0,2.0,1,0,0,1,1,0,1000,0
0,114,1,1,0,2.0,1,0,0,1,0,0,50,0
0,103,1,1,1,2.0,1,0,0,1,0,0,500,1
0,87,1,1,1,2.0,0,0,0,1,2,0,1000,0
1,122,1,1,1,2.0,1,0,0,0,1,0,2000,1
0,157,1,1,1,2.0,4,0,0,0,2,0,0,0
1,99,1,1,1,2.0,1,0,0,0,0,1,1600,0
0,98,1,1,0,2.0,1,0,0,0,0,1,50,1
0,108,1,1,0,2.0,2,0,0,0,1,1,0,0
1,92,1,1,0,2.0,1,0,0,1,1,0,1500,0
0,145,1,1,0,2.0,1,0,0,2,1,0,100,0
1,83,1,1,0,2.0,5,0,0,0,1,0,4000,1
1,98,1,1,1,2.0,0,1,0,0,2,0,1200,1
0,84,1,1,0,2.0,2,1,0,1,2,1,0,0
0,111,1,1,0,2.0,3,1,0,0,2,0,0,0
0,116,1,1,0,2.0,1,0,0,1,1,1,100,0
0,112,1,1,0,2.0,4,0,0,0,0,0,0,1
1,98,1,1,0,2.0,5,0,0,1,0,0,7000,1
0,98,1,1,0,2.0,4,0,0,0,0,0,0,1
0,84,1,1,0,2.0,2,0,0,1,1,0,0,0
0,95,1,1,0,2.0,4,0,1,1,2,0,0,1
0,103,1,1,1,2.0,1,0,0,1,1,0,200,1
0,123,1,1,0,2.0,1,0,0,1,1,1,200,0
0,113,1,1,1,2.0,2,0,0,2,0,1,0,0
0,92,1,1,1,2.0,0,0,0,0,1,0,750,0
0,98,1,1,1,2.0,1,0,0,1,2,0,1000,1
0,113,1,1,0,2.0,0,0,0,1,0,0,50,0
0,99,1,1,0,2.0,2,0,0,0,1,0,0,0
0,107,1,1,0,2.0,0,0,0,1,0,0,800,0
0,175,1,1,0,2.0,1,0,0,0,1,0,25,0
0,132,1,1,0,2.0,1,0,0,1,1,0,500,0
0,148,1,1,0,2.0,0,0,0,2,1,0,500,0
0,126,1,1,1,2.0,4,1,0,0,2,1,0,0
0,107,1,1,0,2.0,4,0,0,1,0,0,0,0
0,99,1,0,1,2.0,0,0,0,2,1,0,800,0
1,100,1,1,0,2.0,1,0,0,1,1,0,2100,0
1,116,1,1,0,2.0,1,0,0,1,1,0,5000,0
0,98,1,1,0,2.0,0,0,0,1,1,0,1000,1
0,89,1,1,1,2.0,4,0,0,1,1,0,0,0
1,155,1,1,1,2.0,1,0,0,0,0,0,1500,0
0,204,1,1,1,2.0,1,0,0,1,0,1,100,0
1,103,1,1,1,2.0,1,0,0,1,1,0,3500,1
0,117,1,1,1,2.0,1,0,0,1,1,1,500,0
0,92,1,1,1,2.0,1,0,0,1,0,0,1000,0
0,123,1,1,0,2.0,4,0,0,2,1,0,0,0
0,155,1,1,0,2.0,1,0,1,1,0,0,300,0
0,155,1,1,0,2.0,0,0,0,2,1,0,1000,0
0,176,1,1,0,2.0,1,0,0,0,1,1,150,0
0,84,1,1,0,2.0,0,0,0,0,0,1,100,0
1,191,1,1,1,2.0,1,1,0,0,0,0,1200,0
0,84,1,1,0,2.0,4,0,0,0,1,0,0,0
1,99,1,1,0,2.0,0,0,0,0,1,0,3000,0
0,98,1,1,0,2.0,1,0,0,1,0,0,50,1
1,103,1,1,0,2.0,1,0,0,1,0,1,1600,1
1,110,1,1,0,2.0,1,0,0,1,1,1,2000,1
0,134,1,1,0,2.0,0,0,0,0,0,0,1000,1
0,110,1,1,0,2.0,1,0,0,1,1,1,800,1
1,134,1,1,1,2.0,1,0,0,1,1,0,3000,1
0,123,1,1,0,2.0,0,0,0,1,1,0,300,0
0,97,1,1,0,2.0,0,0,0,0,1,1,100,1
1,150,1,1,0,2.0,1,0,0,1,1,0,1500,0
0,107,1,1,1,2.0,1,0,0,1,1,0,70,0
0,95,1,1,1,2.0,1,0,0,1,1,0,600,1
0,99,1,1,0,2.0,4,0,0,0,2,1,0,0
0,89,1,1,0,2.0,1,0,0,1,1,0,300,0
1,86,1,1,0,2.0,1,0,0,1,0,1,2000,0
0,98,1,1,1,2.0,4,0,0,1,1,0,0,1
1,99,1,1,0,2.0,1,0,0,1,1,0,1200,0
1,84,1,1,0,2.0,1,0,0,1,0,0,3000,0
0,90,1,1,0,2.0,4,0,0,1,1,0,0,0
1,107,1,1,1,2.0,1,0,0,1,0,1,2500,0
0,112,1,1,1,2.0,4,0,0,1,1,0,0,1
1,84,1,1,0,2.0,0,0,0,1,2,0,2000,0
0,92,1,1,1,2.0,4,0,0,1,2,0,0,0
0,98,1,1,1,2.0,0,0,0,1,0,1,100,1
0,99,1,1,0,2.0,1,0,0,1,1,0,500,0
0,99,1,1,0,2.0,0,0,0,1,0,0,50,0
0,96,1,1,0,2.0,4,0,0,1,0,0,0,0
0,104,1,1,1,2.0,1,0,0,1,0,1,1000,0
0,90,1,1,0,2.0,0,0,1,1,0,0,1000,0
0,129,1,1,0,2.0,1,0,0,0,0,0,150,0
0,83,1,1,0,2.0,0,0,0,1,1,0,100,1
0,98,1,1,1,2.0,0,0,0,1,1,0,5,1
1,108,1,1,0,2.0,1,0,0,1,1,0,1400,0
0,143,1,1,1,2.0,1,0,0,1,0,1,800,1
0,117,1,1,1,2.0,1,0,0,1,1,0,10,0
0,110,1,1,1,2.0,1,0,0,0,0,0,1000,1
1,100,1,1,0,2.0,1,0,0,0,1,0,3000,0
1,132,1,1,0,2.0,5,0,0,1,0,0,3000,0
0,233,1,1,1,2.0,1,0,0,0,0,0,200,0
0,105,1,1,0,2.0,1,0,0,0,1,0,1000,0
0,98,1,1,0,2.0,2,0,0,1,2,0,0,1
0,132,1,1,0,2.0,2,2,0,1,2,0,0,0
0,132,1,1,0,2.0,1,0,0,0,0,0,400,0
0,117,1,1,0,2.0,4,0,0,1,0,0,0,0
1,98,1,1,1,2.0,1,0,0,1,0,0,1200,1
0,99,1,1,1,2.0,1,2,0,0,2,0,50,0
0,107,1,1,0,2.0,1,0,0,1,1,1,500,0
0,86,1,1,0,2.0,1,1,0,1,2,1,300,0
0,96,1,1,1,2.0,2,0,0,1,1,1,0,0
0,84,1,1,0,2.0,1,0,0,2,1,0,500,0
1,163,1,1,1,2.0,1,0,0,1,1,0,1800,0
0,108,1,1,1,2.0,4,0,0,0,0,1,0,0
0,108,1,3,0,2.0,4,0,0,1,1,0,0,0
0,90,1,1,1,2.0,1,0,0,1,0,0,700,0
1,98,1,1,1,2.0,0,0,0,1,1,0,9000,1
0,95,1,1,0,2.0,2,0,0,0,1,0,0,1
1,122,1,1,0,2.0,1,0,0,0,1,0,1500,1
1,140,1,1,0,2.0,1,0,0,0,0,0,6000,0
0,98,1,1,1,2.0,2,0,0,1,0,0,0,1
0,87,1,1,0,2.0,1,0,0,1,0,1,20,0
0,98,1,1,0,2.0,2,0,0,1,0,0,0,1
1,122,1,1,1,2.0,1,2,0,1,0,0,7000,1
1,95,1,1,0,2.0,0,0,0,1,1,0,6000,1
1,237,1,0,1,2.0,5,0,0,2,2,0,2200,0
0,131,1,1,0,2.0,1,0,0,1,0,1,10,0
0,124,1,1,0,2.0,1,0,0,2,0,0,8,0
0,92,1,1,0,2.0,0,0,0,0,2,0,100,0
1,92,1,1,0,2.0,1,0,0,1,2,1,2500,0
1,99,1,1,0,2.0,5,0,0,0,1,0,6600,0
0,95,1,1,1,2.0,4,0,0,1,0,1,0,1
0,107,1,1,0,2.0,2,0,0,1,0,0,0,0
0,98,1,1,0,2.0,2,0,0,1,1,0,0,1
1,89,1,1,1,2.0,0,0,0,1,1,0,3000,0
1,140,1,0,1,2.0,0,0,0,2,0,0,13000,0
0,105,1,1,1,2.0,4,0,0,0,1,0,0,0
0,84,1,1,1,2.0,1,0,0,1,0,0,100,0
0,100,1,1,1,2.0,4,0,0,1,2,0,0,0
0,96,1,1,1,2.0,1,0,0,0,1,0,50,0
0,84,1,1,0,2.0,0,0,0,1,1,0,400,0
0,104,1,1,0,2.0,4,0,0,1,1,0,0,0
0,148,1,1,0,2.0,1,0,0,1,2,0,90,0
0,172,1,1,1,2.0,2,0,1,1,1,0,0,0
0,95,1,1,0,2.0,0,0,0,1,1,1,10,1
0,89,1,1,0,2.0,0,0,0,1,1,0,600,0
0,111,1,1,1,2.0,4,0,0,0,0,0,0,0
0,123,1,1,1,2.0,1,0,0,1,1,1,100,0
1,86,1,1,0,2.0,1,2,0,1,2,0,1600,0
0,99,1,1,0,2.0,2,0,0,1,2,1,0,0
0,84,1,0,0,2.0,4,0,0,0,0,1,0,0
0,155,1,1,0,2.0,4,0,0,1,1,0,0,0
0,127,1,1,1,2.0,0,0,0,0,2,0,50,0
1,100,1,1,0,2.0,1,0,0,0,1,0,1300,0
0,100,1,1,0,2.0,1,0,0,1,2,0,100,0
1,117,1,1,1,2.0,5,0,0,1,0,0,6000,0
0,98,1,1,0,2.0,1,0,0,0,0,1,600,1
0,109,1,1,1,2.0,0,0,0,1,1,0,2,1
0,123,1,1,1,2.0,1,0,0,0,2,0,100,0
0,124,1,1,1,2.0,1,0,0,1,0,0,100,0
0,92,1,1,0,2.0,1,0,0,1,2,0,50,0
0,89,1,1,1,2.0,4,0,0,1,0,1,0,0
0,90,1,1,0,2.0,4,0,0,1,2,0,0,0
0,173,1,1,0,2.0,1,0,0,1,1,0,20,0
